type,ident,lat,lon,clock,updateType,id,air_ground,hexid,alt,gs,heading,rp1lat,rp1lon,rp1alt,rp1clock,fob,oat,airspeed_kts,airspeed_mach,winds,eta,baro_alt,gps-alt,atcident,reg,squawk,altChange,geometry
position,N1015W,36.76662,-121.5247,2016-04-14T11:26:43.000-07:00,A,N1015W-1462210652-5-0,A,A00B87,6400,204,328,,,,,,,,,,,,,,N1015W,7714, ,"-121.5247,36.76662,6400"
position,SWA3247,32.89256,-116.5488,2016-04-14T11:26:44.000-07:00,A,SWA3247-1461994256-airline-0866,A,ABE00F,10300,317,237,,,,,,,,,,,,,,N8640D,1722,D,"-116.5488,32.89256,10300"
position,NKS8952,41.94997,-87.86921,2016-04-14T11:26:46.000-07:00,A,NKS8952-1462209791-3-0,A,A8553C,2700,214,170,,,,,,,,,,,,,,N636NK,6274,C,"-87.86921,41.94997,2700"
position,TCF5943,42.13333,-87.78333,2016-04-14T11:26:45.000-07:00,Z,TCF5943-1461994061-airline-0286,A,,8800,281,228,,,,,,,,,,2016-04-14T11:30:19.000-07:00,,,,,,D,"-87.78333,42.13333,8800"
position,QXE2493,32.67778,-116.94306,2016-04-14T11:26:52.000-07:00,Z,QXE2493-1462035600-schedule-0000,A,,4000,193,216,,,,,,,,,,2016-04-14T11:31:23.000-07:00,,,QXE493,,,D,"-116.94306,32.67778,4000"
position,SKW5056,36.75,-121.88333,2016-04-14T11:27:01.000-07:00,Z,SKW5056-1461994233-airline-0171,A,,16400,352,334,,,,,,,,,,2016-04-14T11:41:07.000-07:00,,,,,,D,"-121.88333,36.75,16400"
position,VRD290,33.1864,-117.0941,2016-04-14T11:26:54.000-07:00,A,VRD290-1461994251-airline-0006,A,A2D745,27600,478,118,,,,,,,,,,,,,,N282VA,7732,C,"-117.0941,33.1864,27600"
position,AMX402,37.14528,-76.16862,2016-04-14T11:26:56.000-07:00,A,AMX402-1461993996-airline-0349,A,0D075F,37000,469,31,,,,,,,,,,,,,,XAAMB,3207, ,"-76.16862,37.14528,37000"
position,UAL221,42.09067,-88.03217,2016-04-14T11:26:56.000-07:00,A,UAL221-1461994227-airline-0489,A,AAA590,5900,278,281,,,,,,,,,,,,,,N78506,3640,D,"-88.03217,42.09067,5900"
position,EVA655,42.16063,-87.94,2016-04-14T11:26:55.000-07:00,A,EVA655-1461994026-airline-0173,A,8990C1,9100,279,334,,,,,,,,,,,,,,B16482,3501,C,"-87.94,42.16063,9100"
position,N615RG,32.58333,-116.9,2016-04-14T11:27:09.000-07:00,Z,N615RG-1462132787-1-0,A,,2400,144,270,,,,,,,,,,2016-04-14T11:27:53.000-07:00,,,,,,D,"-116.9,32.58333,2400"
position,SWA470,36.395,-121.17833,2016-04-14T11:26:59.000-07:00,Z,SWA470-1461994257-airline-0096,A,,35000,456,138,,,,,,,,,,2016-04-14T11:59:19.000-07:00,,,,,, ,"-121.17833,36.395,35000"
position,N1015W,36.7813,-121.5361,2016-04-14T11:26:58.000-07:00,A,N1015W-1462210652-5-0,A,A00B87,6400,203,329,,,,,,,,,,,,,,N1015W,7714, ,"-121.5361,36.7813,6400"
position,UAL632,41.5847,-87.09092,2016-04-14T11:26:59.000-07:00,A,UAL632-1461994235-airline-0197,A,A923CF,34000,392,295,,,,,,,,,,,,,,N68836,7442, ,"-87.09092,41.5847,34000"
position,EIN123,41.9155,-87.88615,2016-04-14T11:26:59.000-07:00,A,EIN123-1461994068-airline-0143:0,A,4CA74E,7600,280,242,,,,,,,,,,,,,,EIEAV,6342,D,"-87.88615,41.9155,7600"
position,N846RD,36.64577,-121.571,2016-04-14T11:26:57.000-07:00,A,N846RD-1462191124-0-0,A,AB979E,7600,137,124,,,,,,,,,,,,,,N846RD,6331,C,"-121.571,36.64577,7600"
position,VRD751,32.716,-117.1171,2016-04-14T11:27:04.000-07:00,A,VRD751-1461994251-airline-0177,A,A855E2,1300,134,287,,,,,,,,,,,,,,N636VA,1702,D,"-117.1171,32.716,1300"
position,NKS8952,41.93019,-87.86709,2016-04-14T11:27:04.000-07:00,A,NKS8952-1462209791-3-0,A,A8553C,3400,174,132,,,,,,,,,,,,,,N636NK,,C,"-87.86709,41.93019,3400"
position,EJA624,37.39,-75.91944,2016-04-14T11:27:03.000-07:00,Z,EJA624-1462206648-2-0,A,,10000,339,195,,,,,,,,,,2016-04-14T11:36:15.000-07:00,,,,,, ,"-75.91944,37.39,10000"
position,NOJ25,36.91306,-76.0825,2016-04-14T11:27:18.000-07:00,Z,NOJ25-1462199412-dlad-4306578:0,A,,36000,403,205,,,,,,,,,,2016-04-14T13:25:10.000-07:00,,,,,, ,"-76.0825,36.91306,36000"
position,N9262C,36.7625,-76.22972,2016-04-14T11:27:03.000-07:00,Z,N9262C-1462210142-11-2,A,,1800,109,212,,,,,,,,,,2016-04-14T11:30:07.000-07:00,,,,,,D,"-76.22972,36.7625,1800"
position,ROU1886,32.65167,-117.26722,2016-04-14T11:27:05.000-07:00,Z,ROU1886-1461994238-airline-0046,A,,7500,244,137,,,,,,,,,,2016-04-14T15:46:15.000-07:00,,,,,,C,"-117.26722,32.65167,7500"
position,EJA648,37.08278,-76.67917,2016-04-14T11:27:15.000-07:00,Z,EJA648-1462125050-1-1,A,,40000,376,216,,,,,,,,,,2016-04-14T12:21:36.000-07:00,,,,,, ,"-76.67917,37.08278,40000"
position,SWA2195,37.00028,-76.14472,2016-04-14T11:27:18.000-07:00,Z,SWA2195-1461994256-airline-0385,A,,39000,484,25,,,,,,,,,,2016-04-14T12:14:14.000-07:00,,,,,, ,"-76.14472,37.00028,39000"
position,PWA108,42.20444,-87.95528,2016-04-14T11:27:22.000-07:00,Z,PWA108-1462204886-10-0,A,,4000,196,338,,,,,,,,,,2016-04-14T14:01:28.000-07:00,,,,,,C,"-87.95528,42.20444,4000"
position,CGUBP,41.56417,-87.19083,2016-04-14T11:27:10.000-07:00,Z,CGUBP-1462198604-3-0,A,,5900,134,256,,,,,,,,,,2016-04-14T11:53:20.000-07:00,,,,,, ,"-87.19083,41.56417,5900"
position,ENY3297,41.97139,-87.70417,2016-04-14T11:27:10.000-07:00,Z,ENY3297-1461993950-airline-0500,A,,6200,247,98,,,,,,,,,,2016-04-14T13:04:47.000-07:00,,,,,,C,"-87.70417,41.97139,6200"
position,SWA3811,41.78083,-87.89361,2016-04-14T11:27:10.000-07:00,Z,SWA3811-1461994257-airline-0441,A,,3900,236,246,,,,,,,,,,2016-04-14T14:33:20.000-07:00,,,,,,C,"-87.89361,41.78083,3900"
position,ENY3287,42.00417,-87.76278,2016-04-14T11:27:09.000-07:00,Z,ENY3287-1461993950-airline-0580,A,,5500,226,85,,,,,,,,,,2016-04-14T11:53:37.000-07:00,,,,,,C,"-87.76278,42.00417,5500"
position,FLG3969,41.84222,-87.82528,2016-04-14T11:27:09.000-07:00,Z,FLG3969-1461994056-airline-0408,A,,5000,276,169,,,,,,,,,,2016-04-14T12:12:28.000-07:00,,,,,,C,"-87.82528,41.84222,5000"
position,AAL2350,41.96667,-88.4,2016-04-14T11:27:16.000-07:00,Z,AAL2350-1461993949-airline-0036,A,,7000,226,90,,,,,,,,,,2016-04-14T11:33:10.000-07:00,,,,,,D,"-88.4,41.96667,7000"
position,UAL498,41.98355,-87.88021,2016-04-14T11:26:27.000-07:00,A,UAL498-1461994233-airline-0072,A,A5C694,1400,146,93,,,,,,,,,,,,,,N471UA,3123,D,"-87.88021,41.98355,1400"
position,GJS4812,41.98333,-87.88333,2016-04-14T11:27:09.000-07:00,Z,GJS4812-1461994231-airline-0449,A,,1300,146,,,,,,,,,,,2016-04-14T11:50:51.000-07:00,,,,,,C,"-87.88333,41.98333,1300"
position,SKW5964,42.11667,-88.21667,2016-04-14T11:27:10.000-07:00,Z,SKW5964-1461993971-airline-0242,A,,3400,264,127,,,,,,,,,,2016-04-14T11:31:53.000-07:00,,,,,,D,"-88.21667,42.11667,3400"
position,SWA1318,36.77528,-121.18861,2016-04-14T11:27:24.000-07:00,Z,SWA1318-1461994255-airline-0136,A,,28300,449,140,,,,,,,,,,2016-04-14T12:06:19.000-07:00,,,,,,C,"-121.18861,36.77528,28300"
position,SKW5288,42.21373,-87.66615,2016-04-14T11:27:14.000-07:00,A,SKW5288-1461994233-airline-0519,A,A0A80E,10800,288,219,,,,,,,,,,,,,,N141SY,7472,D,"-87.66615,42.21373,10800"
position,N9262C,36.75417,-76.23611,2016-04-14T11:27:27.000-07:00,Z,N9262C-1462210142-11-2,A,,1600,96,212,,,,,,,,,,2016-04-14T11:30:07.000-07:00,,,,,,D,"-76.23611,36.75417,1600"
position,N700CG,36.36667,-121.48333,2016-04-14T11:27:20.000-07:00,Z,N700CG-1462207883-4-0,A,,15000,202,152,,,,,,,,,,2016-04-14T11:50:59.000-07:00,,,,,, ,"-121.48333,36.36667,15000"
position,UAL221,42.09178,-88.06609,2016-04-14T11:27:15.000-07:00,A,UAL221-1461994227-airline-0489,A,AAA590,5200,277,269,,,,,,,,,,,,,,N78506,3640,D,"-88.06609,42.09178,5200"
position,ASA250,32.54015,-116.95249,2016-04-14T11:27:15.000-07:00,A,ASA250-1461994002-airline-0054,A,A5C4E2,31000,469,132,,,,,,,,,,,,,,N471AS,2047, ,"-116.95249,32.54015,31000"
position,N1015W,36.79243,-121.5448,2016-04-14T11:27:13.000-07:00,A,N1015W-1462210652-5-0,A,A00B87,6400,203,329,,,,,,,,,,,,,,N1015W,7714, ,"-121.5448,36.79243,6400"
position,N846RD,36.64001,-121.5604,2016-04-14T11:27:12.000-07:00,A,N846RD-1462191124-0-0,A,AB979E,7900,138,124,,,,,,,,,,,,,,N846RD,6331,C,"-121.5604,36.64001,7900"
position,DPJ504,33.01667,-117.4,2016-04-14T11:27:27.000-07:00,Z,DPJ504-1462154492-1-0,A,,7400,297,140,,,,,,,,,,2016-04-14T11:33:52.000-07:00,,,,,,D,"-117.4,33.01667,7400"
position,VRD751,32.71836,-117.1269,2016-04-14T11:27:19.000-07:00,A,VRD751-1461994251-airline-0177,A,A855E2,1000,129,287,,,,,,,,,,,,,,N636VA,1702,D,"-117.1269,32.71836,1000"
position,EVA655,42.19383,-87.94805,2016-04-14T11:27:21.000-07:00,A,EVA655-1461994026-airline-0173,A,8990C1,10600,289,0,,,,,,,,,,,,,,B16482,3501,C,"-87.94805,42.19383,10600"
position,NKS8952,41.90707,-87.86648,2016-04-14T11:27:22.000-07:00,A,NKS8952-1462209791-3-0,A,A8553C,4200,281,179,,,,,,,,,,,,,,N636NK,6274,C,"-87.86648,41.90707,4200"
position,EIN123,41.90311,-87.92358,2016-04-14T11:27:23.000-07:00,A,EIN123-1461994068-airline-0143:0,A,4CA74E,7000,285,247,,,,,,,,,,,,,,EIEAV,6342,D,"-87.92358,41.90311,7000"
position,SWA3247,32.85838,-116.6095,2016-04-14T11:27:24.000-07:00,A,SWA3247-1461994256-airline-0866,A,ABE00F,9800,287,237,,,,,,,,,,,,,,N8640D,1722,D,"-116.6095,32.85838,9800"
position,VRD290,33.15147,-117.0178,2016-04-14T11:27:24.000-07:00,A,VRD290-1461994251-airline-0006,A,A2D745,28300,479,118,,,,,,,,,,,,,,N282VA,7732,C,"-117.0178,33.15147,28300"
position,N846RD,36.6346,-121.5506,2016-04-14T11:27:27.000-07:00,A,N846RD-1462191124-0-0,A,AB979E,8200,140,124,,,,,,,,,,,,,,N846RD,6331,C,"-121.5506,36.6346,8200"
position,SWA486,41.33333,-87.88472,2016-04-14T11:27:22.000-07:00,Z,SWA486-1461994257-airline-0691,A,,19600,376,186,,,,,,,,,,2016-04-14T12:19:17.000-07:00,,,,,,C,"-87.88472,41.33333,19600"
position,ASQ3929,41.66583,-87.50528,2016-04-14T11:27:35.000-07:00,Z,ASQ3929-1461994229-airline-0192,A,,11000,344,326,,,,,,,,,,2016-04-14T11:42:26.000-07:00,,,,,, ,"-87.50528,41.66583,11000"
position,N910JD,41.53806,-87.71278,2016-04-14T11:27:35.000-07:00,Z,N910JD-1462132775-2-0,A,,39000,501,73,,,,,,,,,,2016-04-14T12:25:59.000-07:00,,,,,, ,"-87.71278,41.53806,39000"
position,ASQ3985,41.88028,-88.14889,2016-04-14T11:27:35.000-07:00,Z,ASQ3985-1461994171-airline-0183,A,,4000,241,267,,,,,,,,,,2016-04-14T11:36:30.000-07:00,,,,,,D,"-88.14889,41.88028,4000"
position,UAL221,42.09169,-88.09138,2016-04-14T11:27:30.000-07:00,A,UAL221-1461994227-airline-0489,A,AAA590,4900,271,271,,,,,,,,,,,,,,N78506,3640,D,"-88.09138,42.09169,4900"
position,TCF5943,42.11667,-87.86667,2016-04-14T11:27:40.000-07:00,Z,TCF5943-1461994061-airline-0286,A,,7000,284,255,,,,,,,,,,2016-04-14T11:30:19.000-07:00,,,,,,D,"-87.86667,42.11667,7000"
position,N1015W,36.80493,-121.5545,2016-04-14T11:27:29.000-07:00,A,N1015W-1462210652-5-0,A,A00B87,6400,203,329,,,,,,,,,,,,,,N1015W,7714, ,"-121.5545,36.80493,6400"
position,N63251,36.61083,-121.46722,2016-04-14T11:27:36.000-07:00,Z,N63251-1462207229-1-1,A,,4900,116,356,,,,,,,,,,2016-04-14T11:39:04.000-07:00,,,,,, ,"-121.46722,36.61083,4900"
position,SWA1718,37.37333,-75.945,2016-04-14T11:27:30.000-07:00,Z,SWA1718-1461994256-airline-0367,A,,29000,486,23,,,,,,,,,,2016-04-14T11:57:25.000-07:00,,,,,, ,"-75.945,37.37333,29000"
position,DAL58,36.90361,-76.81694,2016-04-14T11:27:30.000-07:00,Z,DAL58-1461994050-airline-0451,A,,37000,481,35,,,,,,,,,,2016-04-14T12:31:02.000-07:00,,,,,,C,"-76.81694,36.90361,37000"
position,ASA222,36.58139,-122.23861,2016-04-14T11:27:24.000-07:00,Z,ASA222-1461993059-airline-0117,A,,25900,477,139,,,,,,,,,,2016-04-14T14:20:05.000-07:00,,,,,,C,"-122.23861,36.58139,25900"
position,N73454,36.86667,-121.58333,2016-04-14T11:27:37.000-07:00,Z,N73454-1462208246-4-0,A,,5500,90,218,,,,,,,,,,,,,,,, ,"-121.58333,36.86667,5500"
position,EIN123,41.89762,-87.94396,2016-04-14T11:27:39.000-07:00,A,EIN123-1461994068-airline-0143:0,A,4CA74E,6900,277,261,,,,,,,,,,,,,,EIEAV,6342,D,"-87.94396,41.89762,6900"
position,SWA3247,32.84828,-116.6272,2016-04-14T11:27:39.000-07:00,A,SWA3247-1461994256-airline-0866,A,ABE00F,9500,284,236,,,,,,,,,,,,,,N8640D,,D,"-116.6272,32.84828,9500"
position,NKS8952,41.88728,-87.86635,2016-04-14T11:27:37.000-07:00,A,NKS8952-1462209791-3-0,A,A8553C,5300,290,179,,,,,,,,,,,,,,N636NK,6274,C,"-87.86635,41.88728,5300"
position,JBU1679,36.47168,-76.3399,2016-04-14T11:27:39.000-07:00,A,JBU1679-1461994017-airline-0365,A,AA600A,38000,412,206,,,,,,,,,,,,,,N768JB,1573, ,"-76.3399,36.47168,38000"
position,DAL2141,36.77417,-76.76917,2016-04-14T11:27:54.000-07:00,Z,DAL2141-1461994054-airline-0580,A,,14600,340,253,,,,,,,,,,2016-04-14T12:51:05.000-07:00,,,,,,C,"-76.76917,36.77417,14600"
position,AAL277,32.63222,-116.75417,2016-04-14T11:27:42.000-07:00,Z,AAL277-1461993949-airline-0120,A,,18700,408,83,,,,,,,,,,2016-04-14T13:39:20.000-07:00,,,,,,C,"-116.75417,32.63222,18700"
position,N382QS,32.62389,-117.06333,2016-04-14T11:27:42.000-07:00,Z,N382QS-1462124153-2-0,A,,41000,467,132,,,,,,,,,,2016-04-14T13:06:30.000-07:00,,,,,, ,"-117.06333,32.62389,41000"
position,N846RD,36.62958,-121.5415,2016-04-14T11:27:43.000-07:00,A,N846RD-1462191124-0-0,A,AB979E,8400,141,124,,,,,,,,,,,,,,N846RD,6331,C,"-121.5415,36.62958,8400"
position,CPZ5965,36.84614,-121.5776,2016-04-14T11:27:43.000-07:00,A,CPZ5965-1462037400-schedule-0000,A,A1933C,10300,315,342,,,,,,,,,,,,,,N200NN,2060,D,"-121.5776,36.84614,10300"
position,N1015W,36.81697,-121.5637,2016-04-14T11:27:45.000-07:00,A,N1015W-1462210652-5-0,A,A00B87,6400,203,329,,,,,,,,,,,,,,N1015W,, ,"-121.5637,36.81697,6400"
position,EVA655,42.22767,-87.94607,2016-04-14T11:27:44.000-07:00,A,EVA655-1461994026-airline-0173,A,8990C1,11200,320,4,,,,,,,,,,,,,,B16482,3501,C,"-87.94607,42.22767,11200"
position,SLI2884,32.54106,-116.97016,2016-04-14T11:28:02.000-07:00,P,SLI2884-1461993996-airline-0341,A,,,,255,,,,,,,,,,,,,,,,,"-116.97016,32.54106"
position,ASA250,32.50333,-116.9053,2016-04-14T11:27:47.000-07:00,A,ASA250-1461994002-airline-0054,A,A5C4E2,31000,470,132,,,,,,,,,,,,,,N471AS,2047, ,"-116.9053,32.50333,31000"
position,VRD751,32.72292,-117.1457,2016-04-14T11:27:46.000-07:00,A,VRD751-1461994251-airline-0177,A,A855E2,600,124,286,,,,,,,,,,,,,,N636VA,1702,D,"-117.1457,32.72292,600"
position,VOI433,32.54106,-116.97016,2016-04-14T11:28:02.000-07:00,P,VOI433-1462028700-schedule-0000,A,,,,255,,,,,,,,,,,,,,,,,"-116.97016,32.54106"
position,N866AW,32.54597,-116.63792,2016-04-14T11:28:02.000-07:00,P,N866AW-1462202088-3-0,A,,,,98,,,,,,,,,,,,,,,,,"-116.63792,32.54597"
position,UAL221,42.09174,-88.11734,2016-04-14T11:27:46.000-07:00,A,UAL221-1461994227-airline-0489,A,AAA590,4600,266,270,,,,,,,,,,,,,,N78506,3640,D,"-88.11734,42.09174,4600"
position,AAL399,41.96528,-88.17806,2016-04-14T11:27:47.000-07:00,Z,AAL399-1461993953-airline-0126,A,,4300,253,89,,,,,,,,,,2016-04-14T11:31:33.000-07:00,,,,,,D,"-88.17806,41.96528,4300"
position,N914QS,41.58139,-87.77306,2016-04-14T11:27:47.000-07:00,Z,N914QS-1462115148-8-0,A,,3400,239,288,,,,,,,,,,2016-04-14T11:33:16.000-07:00,,,,,,D,"-87.77306,41.58139,3400"
position,AAL2350,41.96444,-88.36667,2016-04-14T11:27:47.000-07:00,Z,AAL2350-1461993949-airline-0036,A,,7000,221,95,,,,,,,,,,2016-04-14T11:33:43.000-07:00,,,,,, ,"-88.36667,41.96444,7000"
position,NKS8952,41.8661,-87.86647,2016-04-14T11:27:52.000-07:00,A,NKS8952-1462209791-3-0,A,A8553C,6800,287,181,,,,,,,,,,,,,,N636NK,6274,C,"-87.86647,41.8661,6800"
position,QXE2493,32.68889,-117.00222,2016-04-14T11:27:54.000-07:00,Z,QXE2493-1462035600-schedule-0000,A,,3500,186,283,,,,,,,,,,2016-04-14T11:31:23.000-07:00,,,QXE493,,,D,"-117.00222,32.68889,3500"
position,URF63,37.06667,-121.83333,2016-04-14T11:27:49.000-07:00,Z,URF63-1462192117-5-0,A,,6400,266,329,,,,,,,,,,2016-04-14T11:38:10.000-07:00,,,,,,D,"-121.83333,37.06667,6400"
position,SKW5056,36.85,-121.91667,2016-04-14T11:28:01.000-07:00,Z,SKW5056-1461994233-airline-0171,A,,13800,347,345,,,,,,,,,,2016-04-14T11:41:05.000-07:00,,,,,,D,"-121.91667,36.85,13800"
position,VRD290,33.11601,-116.9403,2016-04-14T11:27:55.000-07:00,A,VRD290-1461994251-airline-0006,A,A2D745,28900,480,118,,,,,,,,,,,,,,N282VA,7732,C,"-116.9403,33.11601,28900"
position,SWA3247,32.84079,-116.6403,2016-04-14T11:27:55.000-07:00,A,SWA3247-1461994256-airline-0866,A,ABE00F,9300,284,237,,,,,,,,,,,,,,N8640D,,D,"-116.6403,32.84079,9300"
position,EIN123,41.89458,-87.97708,2016-04-14T11:27:57.000-07:00,A,EIN123-1461994068-airline-0143:0,A,4CA74E,6800,265,265,,,,,,,,,,,,,,EIEAV,,D,"-87.97708,41.89458,6800"
position,CPZ5965,36.86444,-121.5853,2016-04-14T11:27:58.000-07:00,A,CPZ5965-1462037400-schedule-0000,A,A1933C,9900,307,342,,,,,,,,,,,,,,N200NN,2060,D,"-121.5853,36.86444,9900"
position,N846RD,36.62343,-121.5304,2016-04-14T11:27:58.000-07:00,A,N846RD-1462191124-0-0,A,AB979E,8700,143,124,,,,,,,,,,,,,,N846RD,6331,C,"-121.5304,36.62343,8700"
position,SKW5288,42.16688,-87.71567,2016-04-14T11:27:59.000-07:00,A,SKW5288-1461994233-airline-0519,A,A0A80E,10000,283,219,,,,,,,,,,,,,,N141SY,7472,D,"-87.71567,42.16688,10000"
position,FLG3969,41.76528,-87.81917,2016-04-14T11:28:11.000-07:00,Z,FLG3969-1461994056-airline-0408,A,,5300,279,177,,,,,,,,,,2016-04-14T12:12:28.000-07:00,,,,,,C,"-87.81917,41.76528,5300"
position,AAL893,41.40333,-87.23806,2016-04-14T11:28:12.000-07:00,Z,AAL893-1461993965-airline-0200,A,,11000,350,311,,,,,,,,,,2016-04-14T11:45:27.000-07:00,,,,,,D,"-87.23806,41.40333,11000"
position,UAL498,41.98,-87.76306,2016-04-14T11:28:12.000-07:00,Z,UAL498-1461994233-airline-0072,A,,4600,207,93,,,,,,,,,,2016-04-14T12:47:11.000-07:00,,,,,,C,"-87.76306,41.98,4600"
position,CGUBP,41.55889,-87.24583,2016-04-14T11:28:12.000-07:00,Z,CGUBP-1462198604-3-0,A,,5400,146,263,,,,,,,,,,2016-04-14T11:54:31.000-07:00,,,,,,D,"-87.24583,41.55889,5400"
position,ENY3287,42.01083,-87.66889,2016-04-14T11:28:11.000-07:00,Z,ENY3287-1461993950-airline-0580,A,,7800,257,85,,,,,,,,,,2016-04-14T11:53:37.000-07:00,,,,,,C,"-87.66889,42.01083,7800"
position,N1015W,36.82961,-121.5734,2016-04-14T11:28:00.000-07:00,A,N1015W-1462210652-5-0,A,A00B87,6400,203,329,,,,,,,,,,,,,,N1015W,7714, ,"-121.5734,36.82961,6400"
position,UAL221,42.09165,-88.13878,2016-04-14T11:28:01.000-07:00,A,UAL221-1461994227-airline-0489,A,AAA590,4200,262,270,,,,,,,,,,,,,,N78506,3640,D,"-88.13878,42.09165,4200"
position,ENY3297,41.94556,-87.61111,2016-04-14T11:28:12.000-07:00,Z,ENY3297-1461993950-airline-0500,A,,8600,265,110,,,,,,,,,,2016-04-14T13:04:47.000-07:00,,,,,,C,"-87.61111,41.94556,8600"
position,SWA3811,41.75389,-87.99667,2016-04-14T11:28:12.000-07:00,Z,SWA3811-1461994257-airline-0441,A,,6900,279,251,,,,,,,,,,2016-04-14T14:33:20.000-07:00,,,,,,C,"-87.99667,41.75389,6900"
position,UAL632,41.63018,-87.22487,2016-04-14T11:28:01.000-07:00,A,UAL632-1461994235-airline-0197,A,A923CF,34000,399,295,,,,,,,,,,,,,,N68836,574, ,"-87.22487,41.63018,34000"
position,AMX402,37.24028,-76.09722,2016-04-14T11:28:00.000-07:00,Z,AMX402-1461993996-airline-0349,A,,37000,469,31,,,,,,,,,,2016-04-14T12:05:48.000-07:00,,,,,, ,"-76.09722,37.24028,37000"
position,N9262C,36.74167,-76.24528,2016-04-14T11:28:07.000-07:00,Z,N9262C-1462210142-11-2,A,,1500,94,210,,,,,,,,,,2016-04-14T11:30:07.000-07:00,,,,,,D,"-76.24528,36.74167,1500"
position,EJA624,37.30222,-75.95333,2016-04-14T11:28:07.000-07:00,Z,EJA624-1462206648-2-0,A,,9900,337,197,,,,,,,,,,2016-04-14T11:36:15.000-07:00,,,,,,D,"-75.95333,37.30222,9900"
position,ROU1886,32.6375,-117.18167,2016-04-14T11:28:07.000-07:00,Z,ROU1886-1461994238-airline-0046,A,,9100,268,101,,,,,,,,,,2016-04-14T15:46:15.000-07:00,,,,,,C,"-117.18167,32.6375,9100"
position,NOJ25,36.81028,-76.14194,2016-04-14T11:28:19.000-07:00,Z,NOJ25-1462199412-dlad-4306578:0,A,,36000,403,205,,,,,,,,,,2016-04-14T13:25:10.000-07:00,,,,,, ,"-76.14194,36.81028,36000"
position,SWA2195,37.12194,-76.07889,2016-04-14T11:28:19.000-07:00,Z,SWA2195-1461994256-airline-0385,A,,39000,477,23,,,,,,,,,,2016-04-14T12:14:14.000-07:00,,,,,, ,"-76.07889,37.12194,39000"
position,N215BB,36.51139,-76.54667,2016-04-14T11:28:19.000-07:00,Z,N215BB-1462140095-1-0,A,,41000,461,36,,,,,,,,,,2016-04-14T12:15:16.000-07:00,,,,,, ,"-76.54667,36.51139,41000"
position,SKW5964,42.06667,-88.13333,2016-04-14T11:28:10.000-07:00,Z,SKW5964-1461993971-airline-0242,A,,2800,259,129,,,,,,,,,,2016-04-14T11:31:47.000-07:00,,,,,,D,"-88.13333,42.06667,2800"
position,GJS4812,42.03333,-87.83333,2016-04-14T11:28:21.000-07:00,Z,GJS4812-1461994231-airline-0449,A,,4000,189,37,,,,,,,,,,2016-04-14T11:50:51.000-07:00,,,,,,C,"-87.83333,42.03333,4000"
position,EJA648,36.99611,-76.75611,2016-04-14T11:28:19.000-07:00,Z,EJA648-1462125050-1-1,A,,40000,376,215,,,,,,,,,,2016-04-14T12:21:36.000-07:00,,,,,, ,"-76.75611,36.99611,40000"
position,SWA3247,32.82468,-116.6681,2016-04-14T11:28:10.000-07:00,A,SWA3247-1461994256-airline-0866,A,ABE00F,8800,285,236,,,,,,,,,,,,,,N8640D,,D,"-116.6681,32.82468,8800"
position,N700CG,36.4,-121.46667,2016-04-14T11:28:19.000-07:00,Z,N700CG-1462207883-4-0,A,,14900,185,22,,,,,,,,,,2016-04-14T11:50:59.000-07:00,,,,,,D,"-121.46667,36.4,14900"
position,AMX402,37.25153,-76.08786,2016-04-14T11:28:10.000-07:00,A,AMX402-1461993996-airline-0349,A,0D075F,37000,466,31,,,,,,,,,,,,,,XAAMB,3207, ,"-76.08786,37.25153,37000"
position,EIN123,41.89265,-88.00486,2016-04-14T11:28:12.000-07:00,A,EIN123-1461994068-airline-0143:0,A,4CA74E,6700,257,265,,,,,,,,,,,,,,EIEAV,6342,D,"-88.00486,41.89265,6700"
position,NKS8952,41.84038,-87.86572,2016-04-14T11:28:12.000-07:00,A,NKS8952-1462209791-3-0,A,A8553C,8800,274,177,,,,,,,,,,,,,,N636NK,6274,C,"-87.86572,41.84038,8800"
position,DPJ504,32.96667,-117.35,2016-04-14T11:28:27.000-07:00,Z,DPJ504-1462154492-1-0,A,,7000,255,140,,,,,,,,,,2016-04-14T11:33:49.000-07:00,,,,,,D,"-117.35,32.96667,7000"
position,CPZ5965,36.88531,-121.5942,2016-04-14T11:28:13.000-07:00,A,CPZ5965-1462037400-schedule-0000,A,A1933C,9500,305,342,,,,,,,,,,,,,,N200NN,2060,D,"-121.5942,36.88531,9500"
position,SKW5288,42.15124,-87.73209,2016-04-14T11:28:14.000-07:00,A,SKW5288-1461994233-airline-0519,A,A0A80E,9700,282,218,,,,,,,,,,,,,,N141SY,7472,D,"-87.73209,42.15124,9700"
position,N846RD,36.6178,-121.5202,2016-04-14T11:28:13.000-07:00,A,N846RD-1462191124-0-0,A,AB979E,9000,144,124,,,,,,,,,,,,,,N846RD,6331,C,"-121.5202,36.6178,9000"
position,EVA655,42.27567,-87.93974,2016-04-14T11:28:14.000-07:00,A,EVA655-1461994026-airline-0173,A,8990C1,12000,361,6,,,,,,,,,,,,,,B16482,3501,C,"-87.93974,42.27567,12000"
position,PWA108,42.25139,-87.98361,2016-04-14T11:28:24.000-07:00,Z,PWA108-1462204886-10-0,A,,4000,188,336,,,,,,,,,,2016-04-14T14:01:28.000-07:00,,,,,, ,"-87.98361,42.25139,4000"
